Transaction_ID,Date,Customer_ID,Product_ID,Quantity,Unit_Price,Total_Cost,Discount_Rate,Sales_Channel,Order_Priority,Warehouse_Code,Ship_Mode,Delivery_Status,Customer_Satisfaction,Item_Returned,Return_Reason,Payment_Type,Taxable,Region,Country,Customer_Name,Customer_Phone,Customer_Email,Customer_Address,Product_List_Title
759,14:35.7,1074,513,4,222.4013941,1265.846349,,Partner,Medium,WH-2,2-Day,Pending,Unsatisfied,TRUE,Late,Cash,TRUE,East,Canada,Customer 759,-3554,customer.759.30@sample.com,"490 Main St, Phoenix, USA",Product 36
603,22:42.2,1054,513,5,141.738222,9224.77665,,Partner,Medium,WH-1,Regular,Pending,Unsatisfied,FALSE,Wrong Item,Wire Transfer,TRUE,South,Mexico,Customer 603,-5380,customer.603.15@demo.com,"86 Park Ave, Houston, USA",Product 82
76,40:32.4,1064,512,6,142.4927103,8528.648089,0.15,Reseller,Low,WH-2,Express,Delivered,Neutral,FALSE,Wrong Item,Cash,TRUE,South,Canada,Customer 76,-5387,customer.76.92@sample.com,"912 Main St, Phoenix, USA",Product 89
263,04:51.9,1066,533,9,265.515223,2966.87297,0.05,Partner,Low,WH-1,Regular,Delivered,Unsatisfied,FALSE,Late,Wire Transfer,FALSE,West,Mexico,Customer 263,-2858,customer.263.13@example.com,"79 Park Ave, Phoenix, USA",Product 40
112,58:22.7,1043,534,5,35.65395989,2121.729451,0.15,Partner,High,WH-2,2-Day,Delivered,Satisfied,TRUE,Not Specified,Wire Transfer,TRUE,West,USA,Customer 112,-7594,customer.112.30@demo.com,"230 Third St, New York, USA",Product 42
65,01:37.3,1057,537,4,32.95743518,8344.25404,0.1,Reseller,High,WH-1,Regular,Pending,Unsatisfied,TRUE,Late,Credit Card,TRUE,South,Mexico,Customer 65,-7775,customer.65.41@sample.com,"625 Fourth St, Chicago, USA",Product 10
185,06:29.2,1056,553,5,,1087.180377,,Direct,High,WH-2,Express,Delivered,Satisfied,TRUE,,PayPal,TRUE,North,Mexico,Customer 185,-10750,customer.185.22@sample.com,"264 Third St, New York, USA",Product 3
738,22:42.2,1017,513,5,397.8635193,4221.55328,0.1,Online,Low,WH-1,Regular,Cancelled,Unsatisfied,FALSE,Late,Wire Transfer,TRUE,North,Canada,Customer 738,-7227,customer.738.5@demo.com,"242 Second St, Phoenix, USA",Product 60
920,00:00.0,1087,530,3,86.54121866,5436.31092,0.1,Online,Low,WH-1,Express,Cancelled,Satisfied,FALSE,Late,Cash,FALSE,East,Canada,Customer 920,-3588,customer.920.14@sample.com,"212 Second St, Los Angeles, USA",Product 29
711,06:29.2,1040,553,9,306.7625658,3723.400039,0.15,Direct,High,WH-2,Regular,Backorder,Unsatisfied,FALSE,Not Specified,Credit Card,TRUE,East,Mexico,Customer 711,-5807,customer.711.88@example.com,"762 Third St, Chicago, USA",Product 67
55,32:25.9,1034,530,1,142.9905964,2683.353895,0.1,Partner,Low,WH-3,Regular,Cancelled,Neutral,FALSE,Late,Cash,FALSE,North,Mexico,Customer 55,-6003,customer.55.69@demo.com,"686 Park Ave, Phoenix, USA",Product 98
149,43:47.0,1034,505,5,270.1594624,8355.156329,0.2,Direct,High,WH-2,2-Day,Backorder,Unsatisfied,TRUE,Damaged,Wire Transfer,FALSE,North,Mexico,Customer 149,-8069,customer.149.59@demo.com,"749 Main St, New York, USA",Product 81
830,35:40.5,1086,554,8,301.6986003,4173.717042,0.15,Direct,High,WH-3,2-Day,Cancelled,Satisfied,FALSE,Damaged,Cash,FALSE,North,USA,Customer 830,-6986,customer.830.76@demo.com,"112 Third St, Los Angeles, USA",Product 33
430,55:08.1,1074,520,1,89.8873151,5669.887294,0.2,Partner,Low,WH-1,2-Day,Backorder,Neutral,FALSE,Damaged,Cash,TRUE,South,USA,Customer 430,-4622,customer.430.78@demo.com,"875 Park Ave, Los Angeles, USA",Product 26
25,09:43.8,1081,553,2,123.8683183,5955.731963,0.1,Online,Critical,WH-2,2-Day,Pending,Satisfied,FALSE,Damaged,PayPal,FALSE,North,Canada,Customer 25,-7940,customer.25.25@sample.com,"483 Second St, Phoenix, USA",Product 94
903,58:22.7,1059,547,1,490.7477749,,,Partner,High,WH-3,Regular,Backorder,Satisfied,FALSE,Late,Cash,FALSE,South,USA,Customer 903,-3187,customer.903.46@sample.com,"468 Park Ave, Houston, USA",Product 78
319,16:13.0,1060,554,1,434.7174737,8239.374545,0.2,Online,High,WH-2,2-Day,Delivered,Neutral,TRUE,Damaged,Credit Card,TRUE,South,Canada,Customer 319,-2131,customer.319.98@sample.com,"723 Second St, Phoenix, USA",Product 16
778,11:21.1,1089,549,2,388.6766909,5404.691342,0.1,Reseller,Medium,WH-1,Regular,Cancelled,Unsatisfied,FALSE,Late,Wire Transfer,FALSE,East,Canada,Customer 778,-8085,customer.778.56@example.com,"393 Park Ave, Houston, USA",Product 17
102,48:38.9,1074,547,5,325.6331185,4929.844423,0.1,Reseller,Medium,WH-1,Express,Cancelled,Unsatisfied,TRUE,Not Specified,Cash,FALSE,North,Canada,Customer 102,-3437,customer.102.77@example.com,"923 Second St, New York, USA",Product 48
473,11:21.1,1063,520,3,314.4333,6594.292572,0.05,Direct,Critical,WH-3,2-Day,Pending,Unsatisfied,FALSE,,Credit Card,FALSE,South,Canada,Customer 473,-7350,customer.473.25@demo.com,"779 Second St, Phoenix, USA",Product 82
310,37:17.8,1015,522,4,127.7954673,1605.405609,,Partner,Low,WH-1,Express,Cancelled,Neutral,TRUE,Not Specified,PayPal,FALSE,East,Canada,Customer 310,-5940,customer.310.12@sample.com,"381 Park Ave, Chicago, USA",Product 84
7,21:04.9,1011,542,2,209.4821797,3372.985357,0.2,Reseller,Critical,WH-3,Overnight,Delivered,Neutral,FALSE,Wrong Item,Wire Transfer,FALSE,East,Mexico,Customer 7,-10867,customer.7.8@example.com,"158 Park Ave, Houston, USA",Product 52
728,34:03.2,1099,504,1,,9434.787552,0.1,Partner,Critical,WH-2,2-Day,Pending,Satisfied,FALSE,Wrong Item,Credit Card,TRUE,West,Mexico,Customer 728,-5187,customer.728.49@demo.com,"270 Main St, Houston, USA",Product 81
927,56:45.4,1050,505,7,420.3098691,9518.094509,0.05,Online,Critical,WH-1,Regular,Pending,Neutral,TRUE,Not Specified,Cash,TRUE,West,USA,Customer 927,-3712,customer.927.84@demo.com,"134 Fourth St, New York, USA",Product 41
20,06:29.2,1001,523,3,356.4723739,8312.621506,0.1,Reseller,Critical,WH-1,Overnight,Cancelled,Neutral,FALSE,,Wire Transfer,TRUE,West,Canada,Customer 20,-6707,customer.20.44@example.com,"536 Fourth St, Houston, USA",Product 90
655,43:47.0,1066,546,5,471.1491981,744.0516263,0.05,Online,High,WH-1,Regular,Pending,Satisfied,TRUE,Wrong Item,Credit Card,TRUE,South,USA,Customer 655,-5326,customer.655.67@demo.com,"809 Main St, Chicago, USA",Product 53
904,04:51.9,1072,557,3,328.2593756,9793.096351,0.2,Online,Medium,WH-1,Overnight,Cancelled,Satisfied,FALSE,Wrong Item,PayPal,FALSE,North,Canada,Customer 904,-7583,customer.904.8@demo.com,"705 Main St, Los Angeles, USA",Product 78
833,09:43.8,1082,549,4,409.320467,5361.220748,0.05,Direct,High,WH-3,Express,Backorder,Unsatisfied,FALSE,Wrong Item,Cash,TRUE,North,USA,Customer 833,-2907,customer.833.69@example.com,"648 Third St, Los Angeles, USA",Product 96
86,17:50.3,1063,518,7,346.6394406,8771.355824,0.05,Reseller,Medium,WH-2,Regular,Backorder,Satisfied,FALSE,Late,Wire Transfer,FALSE,West,USA,Customer 86,-6777,customer.86.34@sample.com,"825 Main St, Chicago, USA",Product 73
190,17:50.3,1038,520,7,242.1668159,9696.725624,,Reseller,High,WH-2,Overnight,Cancelled,Neutral,TRUE,Late,Cash,FALSE,West,USA,Customer 190,-5333,customer.190.33@sample.com,"310 Fourth St, New York, USA",Product 48
79,09:43.8,1050,510,2,396.5769112,6891.263837,0.05,Reseller,Low,WH-3,Regular,Pending,Neutral,FALSE,Wrong Item,Credit Card,TRUE,South,Canada,Customer 79,-9454,customer.79.26@demo.com,"490 Park Ave, Los Angeles, USA",Product 99
9,45:24.3,1026,527,2,180.9220616,8136.14646,,Online,Low,WH-3,2-Day,Backorder,Satisfied,TRUE,Wrong Item,PayPal,FALSE,East,Mexico,Customer 9,-2682,customer.9.38@example.com,"359 Third St, Phoenix, USA",Product 84
244,34:03.2,1009,515,1,128.5687939,1492.317922,,Direct,Medium,WH-3,Regular,Pending,Unsatisfied,FALSE,Late,Cash,TRUE,South,Canada,Customer 244,-4034,customer.244.7@sample.com,"76 Second St, Chicago, USA",Product 12
906,34:03.2,1093,516,8,,8092.000725,0.2,Direct,Medium,WH-2,Express,Cancelled,Neutral,FALSE,Damaged,Cash,FALSE,West,Mexico,Customer 906,-8789,customer.906.16@sample.com,"304 Fourth St, Phoenix, USA",Product 22
349,19:27.6,1089,541,5,172.7736062,7647.779882,0.1,Online,Critical,WH-3,Regular,Cancelled,Neutral,TRUE,Wrong Item,PayPal,FALSE,South,Mexico,Customer 349,-4368,customer.349.36@sample.com,"262 Park Ave, Phoenix, USA",Product 56
783,37:17.8,1026,550,9,393.1603888,8191.912845,,Partner,High,WH-1,2-Day,Delivered,Satisfied,FALSE,Damaged,PayPal,TRUE,North,Canada,Customer 783,-6399,customer.783.24@demo.com,"908 Main St, New York, USA",Product 35
945,37:17.8,1029,516,9,183.9130838,,,Direct,Low,WH-2,2-Day,Pending,Unsatisfied,TRUE,Damaged,Wire Transfer,TRUE,West,Canada,Customer 945,-5993,customer.945.36@example.com,"895 Second St, Chicago, USA",Product 28
272,43:47.0,1070,526,4,89.72287447,6332.71791,0.05,Reseller,High,WH-2,Regular,Delivered,Satisfied,TRUE,Damaged,Cash,FALSE,East,Canada,Customer 272,-7007,customer.272.61@sample.com,"420 Main St, Houston, USA",Product 61
139,53:30.8,1042,529,8,141.1204116,7632.311668,0.05,Reseller,High,WH-2,Regular,Pending,Unsatisfied,TRUE,Damaged,Cash,FALSE,North,Mexico,Customer 139,-4091,customer.139.97@example.com,"476 Third St, Phoenix, USA",Product 50
33,14:35.7,1037,513,2,120.7542089,8950.433455,0.15,Partner,Medium,WH-3,2-Day,Cancelled,Neutral,FALSE,Wrong Item,PayPal,FALSE,South,USA,Customer 33,-8439,customer.33.53@example.com,"737 Park Ave, Phoenix, USA",Product 64
355,19:27.6,1039,535,2,274.1563308,1891.144438,,Direct,Medium,WH-2,Regular,Backorder,Neutral,TRUE,Not Specified,Credit Card,TRUE,North,USA,Customer 355,-9828,customer.355.85@sample.com,"219 Park Ave, Chicago, USA",Product 41
531,00:00.0,1001,543,2,163.3246232,6145.297359,0.2,Direct,Low,WH-2,Overnight,Delivered,Satisfied,TRUE,Late,Credit Card,FALSE,South,Canada,Customer 531,-3432,customer.531.64@demo.com,"482 Third St, Houston, USA",Product 20
78,29:11.4,1038,517,7,163.5404796,2163.669831,0.2,Partner,Critical,WH-3,2-Day,Delivered,Satisfied,TRUE,Not Specified,PayPal,FALSE,North,Mexico,Customer 78,-7932,customer.78.63@demo.com,"471 Fourth St, Chicago, USA",Product 21
645,22:42.2,1074,544,8,184.8741278,1719.095691,0.2,Reseller,Low,WH-2,2-Day,Delivered,Satisfied,TRUE,Late,PayPal,TRUE,East,Mexico,Customer 645,-2847,customer.645.88@demo.com,"272 Third St, Chicago, USA",Product 80
341,30:48.6,1085,518,3,111.4671465,9602.121085,,Direct,Critical,WH-3,Overnight,Cancelled,Unsatisfied,FALSE,Not Specified,Credit Card,FALSE,West,Mexico,Customer 341,-9150,customer.341.73@demo.com,"794 Second St, Houston, USA",Product 58
5,55:08.1,1096,525,2,48.04817399,1285.999938,,Partner,Critical,WH-2,Overnight,Pending,Neutral,FALSE,Not Specified,PayPal,FALSE,West,USA,Customer 5,-7188,customer.5.44@demo.com,"926 Third St, Phoenix, USA",Product 52
743,04:51.9,1042,542,7,238.4917805,,0.2,Reseller,High,WH-3,Overnight,Backorder,Neutral,FALSE,Not Specified,Cash,TRUE,West,Canada,Customer 743,-7583,customer.743.59@sample.com,"684 Park Ave, Phoenix, USA",Product 70
421,12:58.4,1095,545,7,174.4491226,772.198062,,Partner,Low,WH-2,2-Day,Cancelled,Unsatisfied,FALSE,Wrong Item,Cash,TRUE,West,USA,Customer 421,-5511,customer.421.73@example.com,"712 Second St, Los Angeles, USA",Product 48
551,06:29.2,1001,529,5,205.5273056,5046.019514,,Partner,Low,WH-2,Express,Backorder,Neutral,FALSE,Wrong Item,Wire Transfer,FALSE,West,Mexico,Customer 551,-3652,customer.551.57@sample.com,"674 Third St, New York, USA",Product 93
695,00:00.0,1026,560,2,117.5814224,1040.373279,0.05,Partner,High,WH-1,Overnight,Backorder,Neutral,TRUE,Not Specified,Cash,FALSE,West,USA,Customer 695,-10481,customer.695.76@demo.com,"542 Second St, Chicago, USA",Product 50
590,09:43.8,1097,526,1,413.2620645,,0.1,Partner,Critical,WH-3,Regular,Cancelled,Neutral,TRUE,Wrong Item,PayPal,FALSE,South,USA,Customer 590,-5267,customer.590.86@demo.com,"288 Park Ave, Los Angeles, USA",Product 25
715,24:19.5,1039,529,3,349.116087,,,Partner,Medium,WH-1,Regular,Backorder,Neutral,FALSE,Damaged,Cash,TRUE,North,Canada,Customer 715,-5143,customer.715.86@demo.com,"17 Second St, New York, USA",Product 23
589,43:47.0,1051,541,4,404.4942561,3083.568314,,Direct,High,WH-1,Overnight,Backorder,Neutral,TRUE,Not Specified,Credit Card,FALSE,South,Mexico,Customer 589,-5732,customer.589.34@sample.com,"534 Main St, New York, USA",Product 96
869,37:17.8,1030,527,7,211.4838438,1229.201588,,Direct,Critical,WH-2,Express,Cancelled,Unsatisfied,TRUE,,Credit Card,FALSE,North,Mexico,Customer 869,-7113,customer.869.65@example.com,"949 Second St, New York, USA",Product 38
712,50:16.2,1011,552,1,67.42991378,5306.350716,0.05,Direct,Low,WH-2,Overnight,Pending,Satisfied,FALSE,Late,Credit Card,FALSE,North,Mexico,Customer 712,-10881,customer.712.97@demo.com,"920 Second St, Chicago, USA",Product 90
204,47:01.6,1017,557,3,392.8477093,2518.249133,0.05,Online,Medium,WH-3,Express,Cancelled,Satisfied,TRUE,Wrong Item,PayPal,TRUE,North,Canada,Customer 204,-7869,customer.204.80@demo.com,"439 Main St, Los Angeles, USA",Product 46
223,27:34.1,1064,531,4,,5181.786053,0.1,Reseller,Low,WH-1,Regular,Delivered,Neutral,TRUE,Late,Cash,TRUE,South,Canada,Customer 223,-5291,customer.223.63@sample.com,"561 Third St, New York, USA",Product 71
165,11:21.1,1026,544,8,,7521.136271,0.05,Direct,High,WH-2,2-Day,Cancelled,Neutral,FALSE,Not Specified,Credit Card,FALSE,South,Canada,Customer 165,-8850,customer.165.68@example.com,"276 Park Ave, Chicago, USA",Product 85
515,58:22.7,1022,542,7,305.7822283,8274.614035,0.2,Partner,High,WH-1,Regular,Backorder,Unsatisfied,FALSE,Damaged,Cash,TRUE,West,Canada,Customer 515,-2383,customer.515.48@sample.com,"187 Park Ave, Los Angeles, USA",Product 12
848,19:27.6,1099,536,4,336.7552217,918.6256849,0.05,Online,High,WH-3,2-Day,Backorder,Satisfied,FALSE,Not Specified,Cash,FALSE,East,Canada,Customer 848,-10467,customer.848.68@example.com,"645 Fourth St, Chicago, USA",Product 81
705,06:29.2,1053,522,2,255.0552485,2883.351449,0.1,Direct,Low,WH-1,Express,Delivered,Satisfied,FALSE,,Wire Transfer,FALSE,North,Canada,Customer 705,-5803,customer.705.7@sample.com,"863 Park Ave, Chicago, USA",Product 45
936,30:48.6,1089,520,3,272.6081886,3899.206869,0.2,Direct,Low,WH-2,Overnight,Pending,Neutral,FALSE,Late,Credit Card,TRUE,South,Mexico,Customer 936,-7717,customer.936.64@sample.com,"976 Third St, Phoenix, USA",Product 74
425,32:25.9,1043,547,2,366.2578132,3411.111816,0.05,Online,Medium,WH-2,Overnight,Delivered,Neutral,FALSE,Not Specified,Cash,TRUE,West,Canada,Customer 425,-9701,customer.425.61@example.com,"694 Third St, Houston, USA",Product 66
47,04:51.9,1065,534,7,128.5465234,1697.019265,0.1,Partner,Medium,WH-1,Overnight,Cancelled,Neutral,FALSE,Not Specified,Wire Transfer,TRUE,West,Mexico,Customer 47,-9094,customer.47.40@sample.com,"162 Park Ave, Chicago, USA",Product 67
402,11:21.1,1038,521,5,360.0678404,4234.487122,,Online,High,WH-2,2-Day,Pending,Neutral,TRUE,Wrong Item,Wire Transfer,TRUE,East,USA,Customer 402,-9544,customer.402.52@sample.com,"978 Second St, Chicago, USA",Product 15
547,37:17.8,1016,521,3,295.6337678,8569.740859,0.15,Reseller,Medium,WH-1,2-Day,Delivered,Unsatisfied,FALSE,Damaged,Cash,TRUE,East,Canada,Customer 547,-7847,customer.547.86@example.com,"379 Fourth St, Houston, USA",Product 16
864,16:13.0,1094,560,5,405.265876,7000.985365,0.1,Online,Low,WH-1,Regular,Delivered,Satisfied,TRUE,Wrong Item,Wire Transfer,TRUE,East,Mexico,Customer 864,-6259,customer.864.62@sample.com,"156 Fourth St, Los Angeles, USA",Product 13
392,04:51.9,1027,542,8,276.80351,2615.422752,0.05,Reseller,High,WH-3,2-Day,Pending,Unsatisfied,TRUE,,PayPal,TRUE,South,Mexico,Customer 392,-5972,customer.392.5@sample.com,"543 Second St, Phoenix, USA",Product 60
429,09:43.8,1011,525,1,196.4536778,9751.103927,0.05,Partner,Medium,WH-3,Regular,Pending,Neutral,FALSE,Not Specified,Wire Transfer,FALSE,South,Mexico,Customer 429,-3303,customer.429.39@sample.com,"896 Third St, New York, USA",Product 11
348,51:53.5,1004,556,5,419.5547047,4330.501015,,Online,Critical,WH-1,Regular,Backorder,Satisfied,FALSE,Late,Credit Card,TRUE,East,USA,Customer 348,-6871,customer.348.98@example.com,"223 Fourth St, Chicago, USA",Product 58
428,29:11.4,1020,539,6,253.1667889,4278.001937,0.2,Direct,Critical,WH-3,2-Day,Cancelled,Satisfied,FALSE,Late,Cash,FALSE,North,Mexico,Customer 428,-9282,customer.428.66@demo.com,"172 Park Ave, Chicago, USA",Product 52
952,04:51.9,1009,533,3,442.6282601,,0.05,Direct,Low,WH-2,Regular,Cancelled,Satisfied,FALSE,Damaged,Wire Transfer,TRUE,West,USA,Customer 952,-10316,customer.952.93@example.com,"154 Fourth St, Houston, USA",Product 30
420,40:32.4,1027,538,6,179.2175566,4232.503534,0.05,Reseller,Critical,WH-2,2-Day,Cancelled,Unsatisfied,FALSE,Not Specified,Wire Transfer,TRUE,East,Mexico,Customer 420,-3420,customer.420.10@sample.com,"860 Main St, New York, USA",Product 71
356,25:56.8,1014,529,3,148.4114889,8412.832298,0.2,Direct,Critical,WH-2,Overnight,Cancelled,Neutral,TRUE,Not Specified,Cash,FALSE,East,Canada,Customer 356,-8141,customer.356.1@sample.com,"12 Fourth St, Los Angeles, USA",Product 34
796,01:37.3,1079,555,9,,9072.831123,0.1,Online,Low,WH-1,Express,Cancelled,Unsatisfied,TRUE,,PayPal,FALSE,South,Mexico,Customer 796,-3039,customer.796.97@example.com,"629 Fourth St, Phoenix, USA",Product 76
260,35:40.5,1051,541,9,454.870409,9413.999422,0.1,Direct,Low,WH-3,2-Day,Cancelled,Neutral,FALSE,Late,Credit Card,TRUE,East,Mexico,Customer 260,-3207,customer.260.12@demo.com,"259 Fourth St, Los Angeles, USA",Product 84
608,16:13.0,1048,534,1,232.6292573,7908.298398,0.15,Reseller,High,WH-1,Regular,Pending,Unsatisfied,FALSE,Late,Wire Transfer,FALSE,South,Canada,Customer 608,-5804,customer.608.33@demo.com,"774 Fourth St, Houston, USA",Product 84
395,16:13.0,1068,558,7,392.5095415,4463.337476,0.15,Online,Critical,WH-3,Express,Pending,Unsatisfied,TRUE,Not Specified,Wire Transfer,TRUE,North,Canada,Customer 395,-5545,customer.395.73@example.com,"500 Main St, Chicago, USA",Product 84
512,17:50.3,1049,551,6,150.8562158,5783.81158,0.2,Online,High,WH-2,Regular,Delivered,Unsatisfied,TRUE,Wrong Item,Credit Card,TRUE,West,Mexico,Customer 512,-7635,customer.512.41@example.com,"360 Fourth St, New York, USA",Product 97
383,08:06.5,1029,553,2,191.761094,9908.156886,0.05,Reseller,Critical,WH-1,2-Day,Pending,Satisfied,TRUE,Not Specified,PayPal,TRUE,East,USA,Customer 383,-8343,customer.383.37@sample.com,"177 Park Ave, Phoenix, USA",Product 11
296,53:30.8,1023,508,4,32.00653651,1627.115775,0.1,Partner,Low,WH-1,Express,Backorder,Unsatisfied,FALSE,Damaged,PayPal,FALSE,West,USA,Customer 296,-10704,customer.296.99@sample.com,"191 Main St, Chicago, USA",Product 72
566,43:47.0,1032,550,2,14.43653917,978.9593492,,Online,High,WH-3,Overnight,Delivered,Unsatisfied,FALSE,Not Specified,Wire Transfer,FALSE,South,Mexico,Customer 566,-7930,customer.566.55@sample.com,"991 Second St, Chicago, USA",Product 82
397,42:09.7,1066,512,8,476.588675,2123.895823,0.15,Reseller,Medium,WH-3,Regular,Backorder,Neutral,TRUE,Damaged,Cash,TRUE,West,Mexico,Customer 397,-2954,customer.397.3@demo.com,"375 Park Ave, New York, USA",Product 87
385,27:34.1,1094,536,5,405.2798247,6233.523662,0.2,Direct,Low,WH-3,Overnight,Backorder,Unsatisfied,TRUE,Late,Cash,FALSE,North,Mexico,Customer 385,-4926,customer.385.58@example.com,"398 Third St, New York, USA",Product 91
131,01:37.3,1050,522,1,359.4713728,7383.683725,0.05,Partner,Low,WH-2,Overnight,Backorder,Neutral,FALSE,Wrong Item,Cash,FALSE,South,Mexico,Customer 131,-4547,customer.131.73@demo.com,"936 Main St, Houston, USA",Product 18
554,08:06.5,1066,505,2,339.505644,,0.2,Online,High,WH-3,Overnight,Backorder,Neutral,TRUE,Late,Wire Transfer,TRUE,West,Mexico,Customer 554,-10782,customer.554.99@sample.com,"447 Fourth St, Los Angeles, USA",Product 37
638,11:21.1,1098,529,9,345.7158118,3404.567596,0.1,Online,Critical,WH-1,2-Day,Cancelled,Unsatisfied,FALSE,Wrong Item,PayPal,TRUE,North,Mexico,Customer 638,-3212,customer.638.20@example.com,"914 Fourth St, New York, USA",Product 84
405,24:19.5,1047,535,5,261.7886875,6786.327485,0.1,Reseller,Low,WH-2,2-Day,Cancelled,Neutral,FALSE,Late,PayPal,TRUE,West,Mexico,Customer 405,-8670,customer.405.65@demo.com,"304 Main St, Los Angeles, USA",Product 80
508,25:56.8,1052,559,5,,2414.519591,0.05,Partner,High,WH-1,Regular,Backorder,Unsatisfied,FALSE,Wrong Item,Cash,FALSE,East,Mexico,Customer 508,-4690,customer.508.75@example.com,"292 Second St, Houston, USA",Product 18
172,03:14.6,1047,517,1,192.1522545,,0.1,Partner,Low,WH-3,Overnight,Delivered,Unsatisfied,FALSE,,Wire Transfer,TRUE,North,Canada,Customer 172,-8074,customer.172.12@example.com,"326 Park Ave, New York, USA",Product 20
276,14:35.7,1084,515,3,15.93052722,8323.746153,0.15,Online,High,WH-2,Express,Delivered,Unsatisfied,FALSE,Damaged,Cash,FALSE,East,Mexico,Customer 276,-2279,customer.276.83@sample.com,"726 Third St, Houston, USA",Product 51
198,53:30.8,1057,544,4,47.0464699,5989.965571,0.1,Online,Critical,WH-1,2-Day,Delivered,Satisfied,FALSE,Late,Cash,TRUE,East,Canada,Customer 198,-9985,customer.198.81@demo.com,"539 Second St, Los Angeles, USA",Product 19
489,53:30.8,1063,515,5,107.5061481,6877.07284,0.1,Reseller,High,WH-1,Regular,Delivered,Neutral,TRUE,Damaged,PayPal,TRUE,South,Mexico,Customer 489,-2773,customer.489.17@sample.com,"981 Main St, Houston, USA",Product 13
573,19:27.6,1055,549,9,107.6424649,6208.664054,0.05,Reseller,Medium,WH-2,Regular,Backorder,Unsatisfied,TRUE,Damaged,Credit Card,FALSE,East,USA,Customer 573,-4623,customer.573.60@example.com,"949 Main St, Phoenix, USA",Product 34
812,25:56.8,1014,535,3,258.4592269,,0.15,Direct,High,WH-1,Regular,Cancelled,Neutral,FALSE,Wrong Item,Cash,FALSE,East,Mexico,Customer 812,-9851,customer.812.30@demo.com,"925 Third St, New York, USA",Product 67
353,50:16.2,1040,510,7,84.28158665,7449.216408,0.05,Reseller,High,WH-2,Regular,Cancelled,Satisfied,FALSE,Late,PayPal,TRUE,North,Mexico,Customer 353,-9480,customer.353.95@demo.com,"357 Park Ave, New York, USA",Product 8
802,08:06.5,1087,544,1,86.67359084,8350.237704,,Direct,Low,WH-2,2-Day,Backorder,Satisfied,FALSE,,Wire Transfer,TRUE,South,Mexico,Customer 802,-7496,customer.802.78@example.com,"243 Main St, New York, USA",Product 16
732,56:45.4,1073,511,8,272.4717337,5035.4538,0.2,Reseller,Low,WH-2,Overnight,Cancelled,Unsatisfied,FALSE,Wrong Item,Credit Card,FALSE,South,USA,Customer 732,-3672,customer.732.30@sample.com,"394 Second St, Phoenix, USA",Product 71
457,01:37.3,1029,516,6,152.1223107,5534.435576,,Online,High,WH-2,2-Day,Backorder,Unsatisfied,FALSE,Damaged,Credit Card,TRUE,West,Canada,Customer 457,-10233,customer.457.22@demo.com,"954 Third St, Chicago, USA",Product 97
635,24:19.5,1038,521,1,335.4674986,6035.787269,,Online,Low,WH-1,Regular,Pending,Neutral,TRUE,,PayPal,FALSE,North,Mexico,Customer 635,-7333,customer.635.94@example.com,"629 Park Ave, Phoenix, USA",Product 69
281,37:17.8,1001,549,8,320.8382075,8154.287994,0.05,Online,Low,WH-2,Overnight,Cancelled,Neutral,FALSE,Damaged,Wire Transfer,TRUE,East,Mexico,Customer 281,-2469,customer.281.27@example.com,"634 Fourth St, Phoenix, USA",Product 40
658,55:08.1,1022,521,4,202.4380642,6362.506472,0.1,Online,Medium,WH-1,Regular,Cancelled,Unsatisfied,TRUE,Damaged,Wire Transfer,TRUE,East,Canada,Customer 658,-4705,customer.658.66@example.com,"618 Main St, Chicago, USA",Product 12
725,58:22.7,1036,502,7,242.3849603,,0.1,Partner,Medium,WH-2,Regular,Cancelled,Satisfied,TRUE,Not Specified,Credit Card,TRUE,West,USA,Customer 725,-6680,customer.725.56@demo.com,"796 Third St, Chicago, USA",Product 50
414,01:37.3,1029,514,1,350.3517594,8749.890477,0.15,Reseller,Low,WH-1,Regular,Pending,Satisfied,TRUE,Damaged,PayPal,FALSE,East,Mexico,Customer 414,-7693,customer.414.12@example.com,"910 Second St, New York, USA",Product 81
40,29:11.4,1073,546,3,445.4429493,8463.189,,Partner,Low,WH-3,2-Day,Pending,Satisfied,FALSE,,PayPal,TRUE,North,USA,Customer 40,-8078,customer.40.48@sample.com,"153 Third St, Houston, USA",Product 1
344,38:55.1,1083,519,5,470.984415,9375.889085,,Reseller,Critical,WH-1,Express,Delivered,Satisfied,FALSE,Wrong Item,Credit Card,FALSE,East,Mexico,Customer 344,-5604,customer.344.84@sample.com,"561 Second St, New York, USA",Product 57
269,14:35.7,1045,502,3,131.1967548,7074.106931,,Partner,Medium,WH-1,2-Day,Delivered,Satisfied,FALSE,Not Specified,Wire Transfer,FALSE,South,Canada,Customer 269,-4704,customer.269.20@example.com,"569 Fourth St, Chicago, USA",Product 25
867,51:53.5,1045,505,5,128.3332778,4130.325011,0.1,Reseller,Critical,WH-3,Regular,Backorder,Unsatisfied,TRUE,Late,Wire Transfer,TRUE,South,USA,Customer 867,-5915,customer.867.91@sample.com,"262 Main St, Houston, USA",Product 96
318,53:30.8,1062,518,4,95.85866833,8419.6181,,Direct,Low,WH-3,Overnight,Pending,Unsatisfied,FALSE,Wrong Item,PayPal,TRUE,South,Canada,Customer 318,-3611,customer.318.88@demo.com,"376 Fourth St, Los Angeles, USA",Product 4
